Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Incomplete Rides,Incomplete Rides Reason,Ride Distance (KM),Driver Ratings,Customer Rating,Payment Method,Price_BND,Pickup ,Drop ,Driver ID,Platform Fee BND,Driver Earnings BND,Month,Year,Day of Week,On Time Arrival,Driver Shift Hours,Offer ID,Offer Sent Timestamp,Offer Result,Response Timestamp,Driver Session ID,Session Start,Session End,Request Timestamp,Driver Assigned Timestamp,Driver Arrival Timestamp,Pickup Timestamp,Dropoff Timestamp,Cancellation Timestamp,Pickup Lat,Pickup Lon,Dropoff Lat,Dropoff Lon,Fare Base,Distance Fee,Time Fee,Total Fare Authoritative,Fare ID,Invoice ID,Currency,Vehicle ID,Vehicle Active Flag,Marketplace Region,Estimated ETA at Assignment,Surge Region,Driver Acceptance Latency,Customer Signup Date,Data Quality Flag
2025-08-25,11:03:06,"""CNR1752210""",Completed,"""CID3897629""",SUV,Jangsak,Serusop,4.4,30.3,,,,23.94,4.6,3.8,Cash,8.09,Brunei-Muara,Belait,,1.46,4.99,February,2024,Thursday,,5.3,OFF-200048,2/8/2024 11:02,accepted,2/8/2024 11:02,SESS-16338,2/8/2024 8:03,2/8/2024 13:03,2/8/2024 11:03,2025-08-25 15:10:00,2025-08-25 15:14:00,2025-08-25 15:16:00,2025-08-25 15:59:00,,4.85678,114.96516,4.68926,114.35637,3.5,3.92,2.42,9.84,FQ-5275,INV-419149,BND,VEH-510,Yes,Brunei-Muara,11,Normal,12,5/28/2023,Pass
2025-08-31,21:58:45,"""CNR9312414""",Cancelled,"""CID1962689""",Sedan,Kuala Belait,Tutong Town,2.4,16.2,,,,17.09,4.2,5.0,Cash,33.41,Brunei-Muara,Brunei-Muara,Sufian bin Haji Ali,3.98,24.21,January,2024,Saturday,1.0,4.5,OFF-200013,1/13/2024 21:58,accepted,1/13/2024 21:58,SESS-22883,1/13/2024 16:58,1/13/2024 23:58,1/13/2024 21:58,2025-08-31 21:34:00,2025-08-31 21:39:00,2025-08-31 21:45:00,2025-08-31 22:15:00,,4.96477,114.89641,4.93448,114.90409,3.5,20.52,1.3,36.65,FQ-7660,INV-846445,BND,VEH-473,Yes,Tutong,6,High Demand Zone,13,9/4/2023,Pass
2025-08-04,16:17:08,"""CNR3966448""",Cancelled,"""CID4889324""",Compact,Bandar Seri Begawan,Muara,7.3,26.5,,,,23.3,4.7,5.0,Online Banking,17.14,Belait,Belait,Faisal Hakimi,3.01,13.12,February,2024,Friday,1.0,9.2,OFF-200142,2/23/2024 16:16,accepted,2/23/2024 16:16,SESS-85181,2/23/2024 11:17,2/23/2024 18:17,2/23/2024 16:17,2025-08-04 03:04:00,2025-08-04 03:06:00,2025-08-04 03:14:00,2025-08-04 03:21:00,,4.63084,114.22862,4.53255,114.18426,3.5,17.03,2.12,24.65,FQ-6771,INV-391024,BND,VEH-126,Yes,Brunei-Muara,9,Normal,11,11/30/2023,Pass
2025-08-24,19:14:18,"""CNR7208423""",Completed,"""CID8572144""",Premium,Tutong Town,Lambak,2.1,34.9,,,,5.44,3.8,3.8,Dart Wallet,15.52,Belait,Belait,Sufian bin Haji Ali,1.7,10.44,May,2024,Saturday,1.0,5.8,OFF-200158,5/25/2024 19:13,accepted,5/25/2024 19:14,SESS-22883,5/25/2024 14:14,5/25/2024 20:14,5/25/2024 19:14,2025-08-24 09:58:00,2025-08-24 10:00:00,2025-08-24 10:02:00,2025-08-24 10:43:00,,4.5353,114.32541,4.58885,114.25079,3.5,14.58,2.79,26.09,FQ-6919,INV-902186,BND,VEH-473,Yes,Tutong,12,High Demand Zone,4,4/20/2023,Pass
2025-08-22,16:24:48,"""CNR5785058""",Cancelled by Driver,"""CID7525538""",SUV,Tutong Beach,Kuala Belait,11.6,35.9,1.0,,,20.86,3.8,4.4,Card,4.81,Brunei-Muara,Brunei-Muara,Aiman Hakim,0.87,3.38,October,2024,Friday,0.0,5.5,OFF-200000,10/25/2024 16:24,accepted,10/25/2024 16:24,SESS-93521,10/25/2024 13:24,10/25/2024 18:24,10/25/2024 16:24,2025-08-22 23:18:00,2025-08-22 23:19:00,2025-08-22 23:28:00,2025-08-22 23:34:00,10/25/2024 16:30,4.87265,114.86109,4.91072,114.91494,3.5,3.92,2.87,12.86,FQ-5728,INV-132772,BND,VEH-146,Yes,Belait,8,High Demand Zone,6,1/1/2024,Pass
2025-08-30,17:37:07,"""CNR6403761""",Cancelled,"""CID4335550""",Sedan,Gadong,Rimba,4.6,32.9,1.0,,,23.1,4.7,3.5,Cash,30.42,Belait,Belait,Haji Ramli,5.53,18.52,May,2024,Thursday,0.0,9.3,OFF-200116,5/9/2024 17:36,accepted,5/9/2024 17:36,SESS-68895,5/9/2024 13:37,5/9/2024 18:37,5/9/2024 17:37,2025-08-30 10:18:00,2025-08-30 10:19:00,2025-08-30 10:23:00,2025-08-30 10:30:00,5/9/2024 17:43,4.56322,114.35532,4.52656,114.19165,3.5,3.92,2.63,12.05,FQ-5044,INV-648494,BND,VEH-355,Yes,Belait,6,Normal,11,5/25/2023,Pass
2025-08-16,18:36:15,"""CNR1590185""",Completed,"""CID8780721""",Compact,Jangsak,Muara,4.4,39.1,,,,27.06,3.9,3.8,Online Banking,18.33,Brunei-Muara,Belait,Ridhwan Bakar,4.25,13.08,January,2024,Wednesday,1.0,10.5,OFF-200053,1/17/2024 18:35,rejected,1/17/2024 18:35,SESS-20959,1/17/2024 16:36,1/17/2024 21:36,1/17/2024 18:36,2025-08-16 18:30:00,2025-08-16 18:35:00,2025-08-16 18:41:00,2025-08-16 19:10:00,,4.85942,114.88967,4.58792,114.20926,3.5,3.51,3.13,15.18,FQ-5150,INV-947070,BND,VEH-504,Yes,Temburong,4,High Demand Zone,9,3/23/2023,Pass
2025-08-24,12:20:32,"""CNR5687699""",Cancelled,"""CID6778217""",SUV,Mata-Mata,Kuala Belait,9.0,33.6,,,,16.7,4.0,4.8,Cash,25.74,Belait,Tutong,,4.13,16.9,January,2024,Friday,,9.9,OFF-200117,1/26/2024 12:20,rejected,1/26/2024 12:20,SESS-16338,1/26/2024 9:20,1/26/2024 15:20,1/26/2024 12:20,2025-08-24 05:17:00,2025-08-24 05:20:00,2025-08-24 05:24:00,2025-08-24 05:45:00,,4.55386,114.17976,4.66007,114.60336,3.5,3.92,2.69,11.11,FQ-6513,INV-209562,BND,VEH-510,Yes,Brunei-Muara,5,Normal,5,1/5/2024,Pass
2025-08-31,15:35:47,"""CNR1351335""",Completed,"""CID9426219""",Premium,Rimba,Jangsak,13.0,15.6,,,,16.37,4.9,4.4,Online Banking,7.26,Belait,Brunei-Muara,Aiman Hakim,1.5,4.8,December,2024,Saturday,0.0,5.7,OFF-200002,12/7/2024 15:34,rejected,12/7/2024 15:34,SESS-93521,12/7/2024 12:35,12/7/2024 18:35,12/7/2024 15:35,2025-08-31 12:13:00,2025-08-31 12:17:00,2025-08-31 12:26:00,2025-08-31 12:57:00,,4.55591,114.29617,4.86575,114.85667,3.5,4.31,1.25,18.59,FQ-6466,INV-289151,BND,VEH-146,Yes,Temburong,6,High Demand Zone,7,7/9/2023,Pass
2025-08-24,13:57:22,"""CNR8878134""",Completed,"""CID7848826""",SUV,Sengkurong,Kuala Belait,14.1,10.4,,,,19.91,4.4,4.7,Dart Wallet,6.48,Belait,Brunei-Muara,Sufian bin Haji Ali,1.46,4.37,May,2024,Saturday,1.0,4.9,OFF-200143,5/18/2024 13:56,rejected,5/18/2024 13:56,SESS-22883,5/18/2024 9:57,5/18/2024 16:57,5/18/2024 13:57,2025-08-24 21:39:00,2025-08-24 21:43:00,2025-08-24 21:50:00,2025-08-24 22:34:00,5/18/2024 14:03,4.58179,114.11543,4.8958,114.95953,3.5,3.92,0.83,10.25,FQ-9245,INV-966726,BND,VEH-473,Yes,Temburong,12,Normal,2,5/17/2023,Pass
2025-08-02,7:57:52,"""CNR2678197""",Completed,"""CID7334919""",SUV,Tutong Beach,Mata-Mata,9.5,32.7,,,,20.34,3.7,4.3,Dart Wallet,15.35,Brunei-Muara,Brunei-Muara,Nurul Izzah,3.25,10.26,September,2024,Wednesday,0.0,4.0,OFF-200184,9/25/2024 7:57,accepted,9/25/2024 7:57,SESS-35224,9/25/2024 2:57,9/25/2024 8:57,9/25/2024 7:57,2025-08-02 06:01:00,2025-08-02 06:03:00,2025-08-02 06:13:00,2025-08-02 06:39:00,,4.85129,114.86578,4.9116,114.86929,3.5,1.26,2.62,14.22,FQ-7563,INV-931902,BND,VEH-204,Yes,Temburong,9,High Demand Zone,14,8/26/2023,Pass
2025-08-13,5:42:27,"""CNR9492586""",Completed,"""CID7425592""",SUV,Jangsak,Muara,8.7,44.4,,,,23.82,3.6,4.8,Dart Wallet,24.64,Brunei-Muara,Belait,Nabilah Hassan,2.5,15.31,July,2024,Tuesday,1.0,7.1,OFF-200011,7/16/2024 5:41,accepted,7/16/2024 5:41,SESS-68128,7/16/2024 2:42,7/16/2024 7:42,7/16/2024 5:42,2025-08-13 18:42:00,2025-08-13 18:46:00,2025-08-13 18:50:00,2025-08-13 19:07:00,,4.90991,114.86397,4.57885,114.17193,3.5,13.43,3.55,20.48,FQ-7000,INV-642952,BND,VEH-713,Yes,Tutong,11,Normal,9,10/11/2023,Pass
2025-08-28,20:07:52,"""CNR3734577""",Cancelled by Driver,"""CID4874936""",Premium,Kuala Belait,Bandar Seri Begawan,5.5,30.4,,,,21.4,4.9,4.3,Online Banking,18.2,Tutong,Brunei-Muara,Sufian bin Haji Ali,2.1,12.24,October,2024,Tuesday,0.0,10.1,OFF-200073,10/1/2024 20:07,rejected,10/1/2024 20:07,SESS-22883,10/1/2024 15:07,10/1/2024 22:07,10/1/2024 20:07,2025-08-28 02:13:00,2025-08-28 02:15:00,2025-08-28 02:20:00,2025-08-28 02:47:00,,4.65284,114.72336,4.888,114.87296,3.5,5.38,2.43,10.81,FQ-9229,INV-676519,BND,VEH-473,Yes,Belait,5,Normal,10,4/23/2023,Pass
2025-08-05,8:32:15,"""CNR6495467""",Completed,"""CID6878640""",Compact,Lambak,Bangar,11.8,42.6,,,,5.25,4.1,3.7,Online Banking,24.24,Brunei-Muara,Brunei-Muara,Mohd Hafiz,5.17,17.24,March,2024,Saturday,0.0,5.4,OFF-200015,3/16/2024 8:31,accepted,3/16/2024 8:31,SESS-37455,3/16/2024 5:32,3/16/2024 9:32,3/16/2024 8:32,2025-08-05 05:11:00,2025-08-05 05:16:00,2025-08-05 05:26:00,2025-08-05 05:38:00,,4.9304,114.86475,4.90603,114.95647,3.5,14.26,3.41,22.17,FQ-8150,INV-441032,BND,VEH-678,Yes,Temburong,10,Normal,5,10/4/2023,Pass
2025-08-13,13:47:33,"""CNR7496424""",Completed,"""CID5064084""",Compact,Jangsak,Gadong,2.4,32.1,,,,3.0,3.7,4.1,Online Banking,31.37,Brunei-Muara,Belait,Nabilah Hassan,4.55,19.88,April,2024,Monday,1.0,9.9,OFF-200199,4/29/2024 13:46,accepted,4/29/2024 13:46,SESS-68128,4/29/2024 9:47,4/29/2024 16:47,4/29/2024 13:47,2025-08-13 14:59:00,2025-08-13 15:03:00,2025-08-13 15:10:00,2025-08-13 15:16:00,4/29/2024 13:51,4.89037,114.89512,4.69342,114.1578,3.5,3.92,2.57,13.48,FQ-6861,INV-690894,BND,VEH-713,Yes,Belait,7,High Demand Zone,6,4/16/2023,Pass
2025-08-30,2:08:12,"""CNR1973394""",Completed,"""CID7455240""",Sedan,Sengkurong,Lumut,9.0,21.6,,,,6.57,4.2,4.9,Dart Wallet,30.24,Brunei-Muara,Brunei-Muara,Faisal Hakimi,5.38,20.26,March,2024,Sunday,1.0,8.2,OFF-200101,3/17/2024 2:07,accepted,3/17/2024 2:07,SESS-85181,3/16/2024 22:08,3/17/2024 5:08,3/17/2024 2:08,2025-08-30 21:02:00,2025-08-30 21:05:00,2025-08-30 21:12:00,2025-08-30 21:57:00,,4.94723,114.93023,4.91006,114.95454,3.5,14.85,1.73,19.08,FQ-7594,INV-903069,BND,VEH-126,Yes,Brunei-Muara,4,Normal,13,9/17/2023,Pass
2025-08-29,10:05:53,"""CNR8467869""",Cancelled,"""CID3130096""",Sedan,Mata-Mata,Mentiri,3.2,14.4,,,,1.91,4.4,3.5,Online Banking,13.65,Belait,Belait,,3.26,11.17,June,2024,Thursday,,6.2,OFF-200151,6/20/2024 10:05,accepted,6/20/2024 10:05,SESS-16338,6/20/2024 8:05,6/20/2024 12:05,6/20/2024 10:05,2025-08-29 04:54:00,2025-08-29 04:57:00,2025-08-29 05:03:00,2025-08-29 05:23:00,,4.58805,114.24636,4.67083,114.25141,3.5,3.92,1.15,13.57,FQ-8742,INV-105149,BND,VEH-510,Yes,Temburong,5,Normal,8,7/25/2023,Pass
2025-08-10,15:10:15,"""CNR9904470""",Cancelled by Driver,"""CID6725966""",Premium,Tutong Town,Rimba,2.4,38.5,,,,10.92,4.2,4.3,Online Banking,16.03,Brunei-Muara,Tutong,Abdul Rahman,3.33,13.4,June,2024,Sunday,1.0,4.1,OFF-200155,6/23/2024 15:09,rejected,6/23/2024 15:09,SESS-85776,6/23/2024 11:10,6/23/2024 16:10,6/23/2024 15:10,2025-08-10 12:00:00,2025-08-10 12:04:00,2025-08-10 12:12:00,2025-08-10 12:47:00,,4.95652,114.85587,4.68754,114.75849,3.5,11.02,3.08,27.0,FQ-9667,INV-354174,BND,VEH-428,Yes,Brunei-Muara,14,High Demand Zone,1,5/31/2023,Pass
2025-08-09,17:37:07,"""CNR6403761""",Completed,"""CID4335550""",Sedan,Gadong,Serusop,4.6,32.9,1.0,,,5.47,3.5,4.8,Card,14.95,Belait,Belait,Haji Ramli,3.24,11.97,May,2024,Thursday,0.0,9.3,OFF-200116,5/9/2024 17:36,accepted,5/9/2024 17:36,SESS-68895,5/9/2024 13:37,5/9/2024 18:37,5/9/2024 17:37,2025-08-09 02:52:00,2025-08-09 02:55:00,2025-08-09 02:58:00,2025-08-09 03:31:00,5/9/2024 17:43,4.56322,114.35532,4.52656,114.19165,3.5,3.92,2.63,12.05,FQ-5044,INV-648494,BND,VEH-355,Yes,Brunei-Muara,6,Normal,11,5/25/2023,Pass
2025-08-01,15:21:24,"""CNR1726678""",Completed,"""CID2637835""",Sedan,Mentiri,Jerudong,7.1,13.1,,,,27.87,4.1,3.6,Cash,32.38,Tutong,Brunei-Muara,Ahmad Zaki,6.73,20.93,May,2024,Sunday,0.0,5.6,OFF-200007,5/19/2024 15:20,accepted,5/19/2024 15:20,SESS-75925,5/19/2024 10:21,5/19/2024 16:21,5/19/2024 15:21,2025-08-01 23:46:00,2025-08-01 23:48:00,2025-08-01 23:51:00,2025-08-02 00:17:00,,4.66308,114.65802,4.9547,114.94315,3.5,8.73,1.05,15.28,FQ-9838,INV-276437,BND,VEH-696,Yes,Temburong,4,Normal,13,2/20/2023,Pass
2025-08-22,20:35:44,"""CNR4134932""",Cancelled,"""CID6712001""",Compact,Tutong Beach,Berakas,14.8,17.1,,,,22.22,4.3,4.2,Card,18.01,Belait,Brunei-Muara,Syafiqah Yusof,4.13,13.47,July,2024,Friday,1.0,9.4,OFF-200121,7/19/2024 20:35,accepted,7/19/2024 20:35,SESS-20137,7/19/2024 16:35,7/19/2024 22:35,7/19/2024 20:35,2025-08-22 07:06:00,2025-08-22 07:10:00,2025-08-22 07:13:00,2025-08-22 07:21:00,,4.65002,114.36316,4.85119,114.97616,3.5,21.95,1.37,27.82,FQ-6666,INV-235039,BND,VEH-214,Yes,Tutong,5,Normal,1,6/4/2023,Pass
2025-08-03,16:51:11,"""CNR2860348""",Completed,"""CID5578022""",SUV,Jerudong,Bandar Seri Begawan,10.2,34.2,,,,19.42,3.9,4.3,Card,8.2,Brunei-Muara,Brunei-Muara,Aiman Hakim,1.56,6.13,October,2024,Monday,0.0,10.2,OFF-200091,10/7/2024 16:50,accepted,10/7/2024 16:50,SESS-93521,10/7/2024 12:51,10/7/2024 19:51,10/7/2024 16:51,2025-08-03 05:03:00,2025-08-03 05:08:00,2025-08-03 05:12:00,2025-08-03 05:33:00,10/7/2024 16:57,4.85757,114.92409,4.9292,114.97063,3.5,3.92,2.74,9.66,FQ-5293,INV-275833,BND,VEH-146,Yes,Belait,8,Normal,11,1/23/2023,Pass
2025-08-14,4:39:18,"""CNR8910332""",Completed,"""CID1229941""",SUV,Tutong Town,Kuala Belait,4.5,11.0,,,,27.18,4.5,4.1,Cash,18.81,Brunei-Muara,Brunei-Muara,,4.01,11.57,November,2024,Tuesday,,4.3,OFF-200163,11/19/2024 4:39,accepted,11/19/2024 4:39,SESS-16338,11/19/2024 1:39,11/19/2024 6:39,11/19/2024 4:39,2025-08-14 08:42:00,2025-08-14 08:47:00,2025-08-14 08:52:00,2025-08-14 09:19:00,,4.88914,114.88394,4.95473,114.87104,3.5,3.92,0.88,17.45,FQ-7055,INV-883339,BND,VEH-510,Yes,Brunei-Muara,8,High Demand Zone,10,8/21/2023,Pass
2025-08-29,16:37:19,"""CNR7492796""",Completed,"""CID7866026""",Premium,Bandar Seri Begawan,Tutong Town,2.3,31.7,,,,9.71,3.8,4.6,Dart Wallet,14.85,Belait,Brunei-Muara,,2.7,10.73,March,2024,Wednesday,,6.0,OFF-200089,3/13/2024 16:36,rejected,3/13/2024 16:36,SESS-16338,3/13/2024 13:37,3/13/2024 18:37,3/13/2024 16:37,2025-08-29 22:22:00,2025-08-29 22:25:00,2025-08-29 22:28:00,2025-08-29 22:33:00,,4.6872,114.36158,4.8765,114.87703,3.5,3.92,2.54,14.94,FQ-6417,INV-489304,BND,VEH-510,Yes,Tutong,12,High Demand Zone,13,7/31/2023,Pass
2025-08-06,17:57:12,"""CNR7253777""",Cancelled,"""CID3783637""",Compact,Mentiri,Rimba,13.6,42.3,,,,22.77,4.0,3.7,Dart Wallet,7.55,Brunei-Muara,Brunei-Muara,Mustafa Kamal,0.78,5.32,October,2024,Sunday,1.0,10.8,OFF-200135,10/27/2024 17:56,accepted,10/27/2024 17:56,SESS-19846,10/27/2024 12:57,10/27/2024 19:57,10/27/2024 17:57,2025-08-06 01:32:00,2025-08-06 01:36:00,2025-08-06 01:44:00,2025-08-06 02:11:00,10/27/2024 17:59,4.94548,114.95631,4.97401,114.90117,3.5,3.92,3.38,12.8,FQ-7626,INV-342420,BND,VEH-726,Yes,Temburong,14,Normal,3,7/3/2023,Pass
2025-08-28,5:04:40,"""CNR7372127""",Completed,"""CID2108992""",SUV,Lambak,Serusop,12.9,14.9,,,,5.35,4.0,4.1,Card,15.52,Tutong,Belait,Awangku Mohd,1.6,10.62,December,2024,Wednesday,0.0,8.2,OFF-200185,12/25/2024 5:04,accepted,12/25/2024 5:04,SESS-35925,12/25/2024 2:04,12/25/2024 7:04,12/25/2024 5:04,2025-08-28 20:01:00,2025-08-28 20:02:00,2025-08-28 20:09:00,2025-08-28 20:39:00,12/25/2024 5:08,4.71344,114.77428,4.61808,114.2021,3.5,3.92,1.19,7.11,FQ-5965,INV-272196,BND,VEH-727,Yes,Temburong,6,Normal,11,6/8/2023,Pass
2025-08-31,13:56:24,"""CNR5195905""",Completed,"""CID6060819""",SUV,Mata-Mata,Mata-Mata,6.0,37.1,1.0,,,2.94,3.9,3.9,Dart Wallet,33.77,Belait,Tutong,Nabilah Hassan,5.79,22.99,June,2024,Monday,0.0,9.6,OFF-200059,6/10/2024 13:55,accepted,6/10/2024 13:55,SESS-68128,6/10/2024 10:56,6/10/2024 14:56,6/10/2024 13:56,2025-08-31 17:08:00,2025-08-31 17:12:00,2025-08-31 17:17:00,2025-08-31 17:36:00,6/10/2024 14:02,4.67708,114.20374,4.71426,114.64436,3.5,3.92,2.97,14.39,FQ-5551,INV-725131,BND,VEH-713,Yes,Temburong,12,Normal,14,10/24/2023,Pass
2025-08-31,20:31:41,"""CNR6760475""",Cancelled by Driver,"""CID2785792""",Premium,Kuala Belait,Lambak,11.8,39.2,,,,18.37,4.5,4.1,Online Banking,22.57,Belait,Tutong,,3.41,16.53,December,2024,Friday,,5.8,OFF-200177,12/27/2024 20:30,rejected,12/27/2024 20:31,SESS-16338,12/27/2024 18:31,12/27/2024 22:31,12/27/2024 20:31,2025-08-31 15:39:00,2025-08-31 15:43:00,2025-08-31 15:51:00,2025-08-31 16:09:00,,4.64322,114.34329,4.70581,114.68612,3.5,3.92,3.14,15.56,FQ-9122,INV-765025,BND,VEH-510,Yes,Brunei-Muara,13,Normal,8,9/12/2023,Pass
2025-08-05,8:12:03,"""CNR8336735""",Completed,"""CID2161274""",SUV,Sengkurong,Mata-Mata,3.7,22.4,,,,27.17,3.9,4.2,Card,32.12,Brunei-Muara,Brunei-Muara,Siti Aminah,7.56,24.36,October,2024,Friday,0.0,7.9,OFF-200027,10/18/2024 8:11,accepted,10/18/2024 8:11,SESS-19622,10/18/2024 5:12,10/18/2024 11:12,10/18/2024 8:12,2025-08-05 11:32:00,2025-08-05 11:33:00,2025-08-05 11:36:00,2025-08-05 12:11:00,,4.86262,114.96797,4.89841,114.88537,3.5,22.27,1.79,27.56,FQ-5309,INV-505061,BND,VEH-614,Yes,Temburong,11,Normal,6,4/7/2023,Pass
2025-08-11,10:01:49,"""CNR5994386""",Cancelled by Driver,"""CID5100180""",SUV,Muara,Muara,9.6,17.4,,,,10.09,4.0,3.7,Dart Wallet,31.5,Brunei-Muara,Brunei-Muara,Hamid Rashid,4.97,25.84,June,2024,Wednesday,0.0,6.7,OFF-200100,6/12/2024 10:01,rejected,6/12/2024 10:01,SESS-39154,6/12/2024 6:01,6/12/2024 11:01,6/12/2024 10:01,2025-08-11 18:43:00,2025-08-11 18:45:00,2025-08-11 18:50:00,2025-08-11 19:16:00,,4.85784,114.86004,4.91782,114.92255,3.5,6.97,1.39,10.86,FQ-9392,INV-788877,BND,VEH-750,Yes,Tutong,10,Normal,2,1/1/2024,Pass
2025-08-17,19:04:03,"""CNR4022181""",Completed,"""CID2052577""",Premium,Rimba,Berakas,11.3,13.8,,,,7.48,4.3,4.4,Card,18.16,Belait,Tutong,Sufian bin Haji Ali,2.79,10.91,December,2024,Wednesday,0.0,9.2,OFF-200040,12/11/2024 19:03,accepted,12/11/2024 19:03,SESS-22883,12/11/2024 15:04,12/11/2024 20:04,12/11/2024 19:04,2025-08-17 15:22:00,2025-08-17 15:23:00,2025-08-17 15:29:00,2025-08-17 16:12:00,,4.58866,114.2821,4.70237,114.65418,3.5,17.92,1.1,33.15,FQ-9435,INV-592900,BND,VEH-473,Yes,Temburong,7,High Demand Zone,14,10/25/2023,Pass
2025-08-26,20:22:11,"""CNR7665294""",Completed,"""CID5596375""",Premium,Berakas,Jerudong,3.1,22.3,,,,11.9,3.8,3.9,Cash,10.94,Brunei-Muara,Belait,Fadhil Junaidi,2.49,8.48,November,2024,Friday,1.0,7.6,OFF-200191,11/29/2024 20:21,accepted,11/29/2024 20:21,SESS-29233,11/29/2024 15:22,11/29/2024 22:22,11/29/2024 20:22,2025-08-26 08:08:00,2025-08-26 08:13:00,2025-08-26 08:20:00,2025-08-26 08:56:00,11/29/2024 20:24,4.86634,114.86194,4.61182,114.16108,3.5,3.92,1.78,10.2,FQ-8230,INV-513393,BND,VEH-642,Yes,Belait,13,Normal,6,9/21/2023,Pass
2025-08-10,13:14:23,"""CNR9959930""",Cancelled by Driver,"""CID5337972""",Compact,Serusop,Jangsak,6.8,42.9,,,,4.12,4.2,4.6,Card,27.27,Belait,Brunei-Muara,Haji Ramli,3.86,18.23,October,2024,Wednesday,1.0,8.5,OFF-200154,10/16/2024 13:13,rejected,10/16/2024 13:13,SESS-68895,10/16/2024 10:14,10/16/2024 15:14,10/16/2024 13:14,2025-08-09 23:55:00,2025-08-09 23:58:00,2025-08-10 00:01:00,2025-08-10 00:32:00,,4.61501,114.20753,4.8934,114.94653,3.5,2.69,3.43,11.52,FQ-9929,INV-905997,BND,VEH-355,Yes,Temburong,8,High Demand Zone,3,4/17/2023,Pass
2025-08-06,16:10:39,"""CNR5577217""",Completed,"""CID8907160""",Compact,Mentiri,Bangar,12.7,11.8,,,,11.88,3.8,4.0,Online Banking,29.62,Belait,Brunei-Muara,Nurul Izzah,4.89,17.96,January,2024,Sunday,1.0,9.7,OFF-200190,1/7/2024 16:10,accepted,1/7/2024 16:10,SESS-35224,1/7/2024 14:10,1/7/2024 19:10,1/7/2024 16:10,2025-08-06 18:05:00,2025-08-06 18:06:00,2025-08-06 18:08:00,2025-08-06 18:33:00,,4.57503,114.32022,4.93087,114.86864,3.5,21.26,0.94,32.12,FQ-6966,INV-183163,BND,VEH-204,Yes,Brunei-Muara,11,High Demand Zone,4,1/14/2023,Pass
2025-08-20,18:03:59,"""CNR6443443""",Completed,"""CID1686959""",SUV,Tutong Beach,Kiulap,7.6,16.6,,,,3.97,4.0,3.6,Dart Wallet,7.48,Brunei-Muara,Brunei-Muara,Hamid Rashid,1.55,4.79,December,2024,Tuesday,1.0,4.3,OFF-200144,12/10/2024 18:03,accepted,12/10/2024 18:03,SESS-39154,12/10/2024 15:03,12/10/2024 21:03,12/10/2024 18:03,2025-08-20 01:29:00,2025-08-20 01:34:00,2025-08-20 01:41:00,2025-08-20 02:04:00,12/10/2024 18:08,4.88354,114.93049,4.97936,114.95369,3.5,3.92,1.33,17.12,FQ-6220,INV-852305,BND,VEH-750,Yes,Brunei-Muara,11,High Demand Zone,10,2/3/2023,Pass
2025-08-12,20:28:37,"""CNR5239998""",Cancelled,"""CID1535942""",Sedan,Rimba,Bangar,8.7,30.6,,,,3.59,4.8,4.6,Dart Wallet,20.54,Belait,Brunei-Muara,Ahmad Zaki,2.54,13.39,April,2024,Wednesday,1.0,7.2,OFF-200160,4/24/2024 20:27,accepted,4/24/2024 20:27,SESS-75925,4/24/2024 15:28,4/24/2024 21:28,4/24/2024 20:28,2025-08-12 09:57:00,2025-08-12 09:58:00,2025-08-12 10:05:00,2025-08-12 10:36:00,,4.51696,114.13943,4.8616,114.86799,3.5,16.78,2.45,23.73,FQ-6399,INV-765728,BND,VEH-696,Yes,Temburong,8,Normal,13,7/17/2023,Pass
2025-08-08,21:38:19,"""CNR5641229""",Completed,"""CID6884557""",Sedan,Lumut,Kiulap,7.9,34.7,,,,4.99,4.1,4.5,Card,33.54,Tutong,Tutong,Zulhelmi Ishak,5.3,22.8,August,2024,Saturday,1.0,9.3,OFF-200156,8/10/2024 21:37,accepted,8/10/2024 21:37,SESS-38008,8/10/2024 17:38,8/11/2024 0:38,8/10/2024 21:38,2025-08-08 07:00:00,2025-08-08 07:01:00,2025-08-08 07:03:00,2025-08-08 07:43:00,,4.75138,114.66938,4.71459,114.78805,3.5,20.18,2.78,44.69,FQ-7952,INV-574905,BND,VEH-353,Yes,Belait,12,High Demand Zone,1,3/14/2023,Pass
2025-08-17,22:15:02,"""CNR6026851""",Completed,"""CID6133594""",Sedan,Kiulap,Berakas,6.4,20.7,,,,21.35,3.7,4.8,Card,3.23,Brunei-Muara,Brunei-Muara,Abdul Rahman,0.5,2.41,October,2024,Saturday,1.0,8.9,OFF-200140,10/5/2024 22:14,rejected,10/5/2024 22:14,SESS-85776,10/5/2024 18:15,10/5/2024 23:15,10/5/2024 22:15,2025-08-17 09:18:00,2025-08-17 09:23:00,2025-08-17 09:31:00,2025-08-17 09:37:00,,4.9225,114.96828,4.89399,114.9767,3.5,13.76,1.66,25.65,FQ-6476,INV-839344,BND,VEH-428,Yes,Brunei-Muara,8,High Demand Zone,4,1/28/2023,Pass
